gene_id	count
ENSG00000085982.13	71
ENSG00000085999.11	26
ENSG00000086015.20	195
ENSG00000086189.9	442
ENSG00000086200.16	779
ENSG00000086289.11	192
ENSG00000086300.15	179
ENSG00000086475.14	96
ENSG00000086504.15	481
ENSG00000086589.11	282
ENSG00000086598.10	2450
ENSG00000086666.18	475
ENSG00000086696.10	406
ENSG00000086712.12	327
ENSG00000086758.15	163
ENSG00000086848.14	224
ENSG00000087008.15	74
ENSG00000087053.18	461
ENSG00000087076.8	127
ENSG00000087077.12	32
ENSG00000087085.13	73
ENSG00000087086.14	93
ENSG00000087088.19	217
ENSG00000087095.12	24
ENSG00000087111.20	19
ENSG00000087152.15	56
ENSG00000087157.18	125
ENSG00000087263.16	114
ENSG00000087269.15	339
ENSG00000087274.16	798
ENSG00000087301.8	752
ENSG00000087338.4	127
ENSG00000087365.15	479
ENSG00000087448.9	270
ENSG00000087460.23	10341
ENSG00000087470.17	724
ENSG00000087502.17	136
ENSG00000087586.17	1855
ENSG00000087884.14	158
ENSG00000087995.15	155
ENSG00000088038.17	44
ENSG00000088179.8	37
ENSG00000088247.16	793
ENSG00000088356.5	588
ENSG00000088367.21	138
ENSG00000088387.18	327
ENSG00000088448.14	34
ENSG00000088682.13	259
ENSG00000088756.12	224
ENSG00000088808.16	99
ENSG00000088832.15	212
ENSG00000088833.17	1194
ENSG00000088854.12	104
ENSG00000088888.17	392
ENSG00000088970.15	133
ENSG00000088986.10	1125
ENSG00000089009.15	361
ENSG00000089022.13	171
ENSG00000089041.16	45
ENSG00000089053.12	415
ENSG00000089057.14	155
ENSG00000089063.14	301
ENSG00000089091.16	22
ENSG00000089094.17	255
ENSG00000089127.12	54
ENSG00000089159.16	1215
ENSG00000089248.6	719
ENSG00000089250.18	60
ENSG00000089280.18	5739
ENSG00000089327.14	293
ENSG00000089335.20	115
ENSG00000089351.14	94
ENSG00000089597.16	9498
ENSG00000089682.16	138
ENSG00000089775.11	388
ENSG00000089818.16	42
ENSG00000089902.9	125
ENSG00000090006.17	119
ENSG00000090054.13	589
ENSG00000090060.17	493
ENSG00000090061.17	407
ENSG00000090097.20	61
ENSG00000090238.11	33
ENSG00000090266.12	318
ENSG00000090273.13	480
ENSG00000090316.15	212
ENSG00000090339.8	184
ENSG00000090372.14	22
ENSG00000090447.11	23
ENSG00000090470.14	44
ENSG00000090487.10	432
ENSG00000090612.20	21
ENSG00000090615.13	606
ENSG00000090621.13	165
ENSG00000090661.11	71
ENSG00000090686.15	1089
ENSG00000090776.5	681
ENSG00000090857.13	54
ENSG00000090861.15	431
ENSG00000090863.11	1737
ENSG00000090905.18	420
ENSG00000090924.14	45
ENSG00000090975.12	7
ENSG00000091009.7	972
ENSG00000091039.16	315
ENSG00000091136.13	2639
ENSG00000091140.12	3167
ENSG00000091157.13	615
ENSG00000091164.12	1888
ENSG00000091317.7	658
ENSG00000091490.10	37
ENSG00000091527.15	102
ENSG00000091542.8	242
ENSG00000091640.7	270
ENSG00000091651.8	28
ENSG00000091844.7	43
ENSG00000091947.9	18
ENSG00000092010.14	1758
ENSG00000092020.10	288
ENSG00000092036.17	177
ENSG00000092094.10	355
ENSG00000092096.15	48
ENSG00000092098.16	91
ENSG00000092108.20	292
ENSG00000092140.14	245
ENSG00000092148.12	1152
ENSG00000092199.17	1385
ENSG00000092201.9	195
ENSG00000092203.13	145
ENSG00000092208.16	182
ENSG00000092439.13	45
ENSG00000092531.9	447
ENSG00000092621.11	1067
ENSG00000092820.17	2306
ENSG00000092841.18	6320
ENSG00000092847.11	90
ENSG00000092931.11	115
ENSG00000092964.17	895
ENSG00000093009.9	394
ENSG00000093010.12	201
ENSG00000093144.18	145
ENSG00000093167.17	113
ENSG00000093183.13	240
ENSG00000094631.18	305
ENSG00000094804.9	188
