gene_id	count
ENSG00000107371.12	13
ENSG00000107521.18	7
ENSG00000107614.21	6
ENSG00000107651.12	10
ENSG00000107669.17	21
ENSG00000107719.8	8
ENSG00000107745.17	47
ENSG00000107771.15	7
ENSG00000107819.13	19
ENSG00000107863.17	18
ENSG00000107897.18	31
ENSG00000107938.17	7
ENSG00000107957.16	14
ENSG00000108176.14	24
ENSG00000108256.8	7
ENSG00000108312.14	9
ENSG00000108389.9	8
ENSG00000108465.14	13
ENSG00000108474.16	8
ENSG00000108557.17	19
ENSG00000108578.14	24
ENSG00000108591.9	11
ENSG00000108592.16	14
ENSG00000108639.7	23
ENSG00000108641.14	15
ENSG00000108654.12	50
ENSG00000108666.9	9
ENSG00000108669.16	23
ENSG00000108671.9	21
ENSG00000108679.12	9
ENSG00000108733.9	15
ENSG00000108788.11	18
ENSG00000108799.12	11
ENSG00000108821.13	6
ENSG00000108828.15	40
ENSG00000108848.15	48
ENSG00000108861.8	19
ENSG00000108883.12	35
ENSG00000108946.14	21
ENSG00000108953.16	31
ENSG00000108963.17	6
ENSG00000108984.13	9
ENSG00000109062.10	10
ENSG00000109065.11	13
ENSG00000109083.13	22
ENSG00000109103.11	12
ENSG00000109107.13	25
ENSG00000109113.18	24
ENSG00000109171.14	8
ENSG00000109184.14	37
ENSG00000109189.12	7
ENSG00000109320.11	23
ENSG00000109458.8	11
ENSG00000109466.13	7
ENSG00000109472.13	12
ENSG00000109511.11	12
ENSG00000109680.10	15
ENSG00000109736.14	38
ENSG00000109756.8	8
ENSG00000110025.12	8
ENSG00000110048.11	27
ENSG00000110090.12	14
ENSG00000110429.13	33
ENSG00000110435.11	6
ENSG00000110583.12	14
ENSG00000110651.11	62
ENSG00000110660.14	11
ENSG00000110713.15	16
ENSG00000110717.11	23
ENSG00000110719.9	13
ENSG00000110871.14	12
ENSG00000110881.11	16
ENSG00000110888.17	5
ENSG00000110911.14	19
ENSG00000111196.9	15
ENSG00000111252.10	24
ENSG00000111261.13	9
ENSG00000111275.12	9
ENSG00000111300.9	10
ENSG00000111325.16	13
ENSG00000111335.12	17
ENSG00000111364.15	10
ENSG00000111445.13	26
ENSG00000111540.15	25
ENSG00000111554.14	9
ENSG00000111581.9	12
ENSG00000111596.11	27
ENSG00000111642.14	11
ENSG00000111666.10	44
ENSG00000111670.14	26
ENSG00000111674.8	15
ENSG00000111696.11	44
ENSG00000111707.11	9
ENSG00000111711.9	24
ENSG00000111832.12	16
ENSG00000111846.15	15
ENSG00000111859.16	10
